id,filename,stem,path,dataset,embedding_dim
332,009962_v0.pt,009962,../data/augmented_spectrograms/train/009962_v0.pt,train,256
333,010186_v0.pt,010186,../data/augmented_spectrograms/train/010186_v0.pt,train,256
334,010374_v0.pt,010374,../data/augmented_spectrograms/train/010374_v0.pt,train,256
335,010375_v0.pt,010375,../data/augmented_spectrograms/train/010375_v0.pt,train,256
336,010376_v0.pt,010376,../data/augmented_spectrograms/train/010376_v0.pt,train,256
337,010377_v0.pt,010377,../data/augmented_spectrograms/train/010377_v0.pt,train,256
338,010381_v0.pt,010381,../data/augmented_spectrograms/train/010381_v0.pt,train,256
339,010382_v0.pt,010382,../data/augmented_spectrograms/train/010382_v0.pt,train,256
340,010383_v0.pt,010383,../data/augmented_spectrograms/train/010383_v0.pt,train,256
341,010384_v0.pt,010384,../data/augmented_spectrograms/train/010384_v0.pt,train,256
342,010385_v0.pt,010385,../data/augmented_spectrograms/train/010385_v0.pt,train,256
343,010386_v0.pt,010386,../data/augmented_spectrograms/train/010386_v0.pt,train,256
344,010387_v0.pt,010387,../data/augmented_spectrograms/train/010387_v0.pt,train,256
345,010388_v0.pt,010388,../data/augmented_spectrograms/train/010388_v0.pt,train,256
346,010435_v0.pt,010435,../data/augmented_spectrograms/train/010435_v0.pt,train,256
347,010438_v0.pt,010438,../data/augmented_spectrograms/train/010438_v0.pt,train,256
348,010439_v0.pt,010439,../data/augmented_spectrograms/train/010439_v0.pt,train,256
349,010442_v0.pt,010442,../data/augmented_spectrograms/train/010442_v0.pt,train,256
350,010443_v0.pt,010443,../data/augmented_spectrograms/train/010443_v0.pt,train,256
351,010444_v0.pt,010444,../data/augmented_spectrograms/train/010444_v0.pt,train,256
352,010447_v0.pt,010447,../data/augmented_spectrograms/train/010447_v0.pt,train,256
353,010458_v0.pt,010458,../data/augmented_spectrograms/train/010458_v0.pt,train,256
354,010480_v0.pt,010480,../data/augmented_spectrograms/train/010480_v0.pt,train,256
355,010485_v0.pt,010485,../data/augmented_spectrograms/train/010485_v0.pt,train,256
356,010521_v0.pt,010521,../data/augmented_spectrograms/train/010521_v0.pt,train,256
357,010527_v0.pt,010527,../data/augmented_spectrograms/train/010527_v0.pt,train,256
358,010535_v0.pt,010535,../data/augmented_spectrograms/train/010535_v0.pt,train,256
359,010541_v0.pt,010541,../data/augmented_spectrograms/train/010541_v0.pt,train,256
360,010575_v0.pt,010575,../data/augmented_spectrograms/train/010575_v0.pt,train,256
361,010577_v0.pt,010577,../data/augmented_spectrograms/train/010577_v0.pt,train,256
362,010670_v0.pt,010670,../data/augmented_spectrograms/train/010670_v0.pt,train,256
363,010671_v0.pt,010671,../data/augmented_spectrograms/train/010671_v0.pt,train,256
364,010672_v0.pt,010672,../data/augmented_spectrograms/train/010672_v0.pt,train,256
365,010673_v0.pt,010673,../data/augmented_spectrograms/train/010673_v0.pt,train,256
366,010674_v0.pt,010674,../data/augmented_spectrograms/train/010674_v0.pt,train,256
367,010675_v0.pt,010675,../data/augmented_spectrograms/train/010675_v0.pt,train,256
368,010676_v0.pt,010676,../data/augmented_spectrograms/train/010676_v0.pt,train,256
369,010679_v0.pt,010679,../data/augmented_spectrograms/train/010679_v0.pt,train,256
370,010682_v0.pt,010682,../data/augmented_spectrograms/train/010682_v0.pt,train,256
371,010684_v0.pt,010684,../data/augmented_spectrograms/train/010684_v0.pt,train,256
372,010693_v0.pt,010693,../data/augmented_spectrograms/train/010693_v0.pt,train,256
373,010694_v0.pt,010694,../data/augmented_spectrograms/train/010694_v0.pt,train,256
374,010696_v0.pt,010696,../data/augmented_spectrograms/train/010696_v0.pt,train,256
375,010698_v0.pt,010698,../data/augmented_spectrograms/train/010698_v0.pt,train,256
376,010806_v0.pt,010806,../data/augmented_spectrograms/train/010806_v0.pt,train,256
377,010807_v0.pt,010807,../data/augmented_spectrograms/train/010807_v0.pt,train,256
378,010808_v0.pt,010808,../data/augmented_spectrograms/train/010808_v0.pt,train,256
379,010810_v0.pt,010810,../data/augmented_spectrograms/train/010810_v0.pt,train,256
380,010983_v0.pt,010983,../data/augmented_spectrograms/train/010983_v0.pt,train,256
381,010992_v0.pt,010992,../data/augmented_spectrograms/train/010992_v0.pt,train,256
382,010993_v0.pt,010993,../data/augmented_spectrograms/train/010993_v0.pt,train,256
383,011019_v0.pt,011019,../data/augmented_spectrograms/train/011019_v0.pt,train,256
384,011020_v0.pt,011020,../data/augmented_spectrograms/train/011020_v0.pt,train,256
385,011059_v0.pt,011059,../data/augmented_spectrograms/train/011059_v0.pt,train,256
386,011199_v0.pt,011199,../data/augmented_spectrograms/train/011199_v0.pt,train,256
387,011200_v0.pt,011200,../data/augmented_spectrograms/train/011200_v0.pt,train,256
388,011204_v0.pt,011204,../data/augmented_spectrograms/train/011204_v0.pt,train,256
389,011206_v0.pt,011206,../data/augmented_spectrograms/train/011206_v0.pt,train,256
390,011237_v0.pt,011237,../data/augmented_spectrograms/train/011237_v0.pt,train,256
391,011239_v0.pt,011239,../data/augmented_spectrograms/train/011239_v0.pt,train,256
392,011242_v0.pt,011242,../data/augmented_spectrograms/train/011242_v0.pt,train,256
393,011261_v0.pt,011261,../data/augmented_spectrograms/train/011261_v0.pt,train,256
394,011262_v0.pt,011262,../data/augmented_spectrograms/train/011262_v0.pt,train,256
395,011264_v0.pt,011264,../data/augmented_spectrograms/train/011264_v0.pt,train,256
396,011298_v0.pt,011298,../data/augmented_spectrograms/train/011298_v0.pt,train,256
397,011306_v0.pt,011306,../data/augmented_spectrograms/train/011306_v0.pt,train,256
398,011333_v0.pt,011333,../data/augmented_spectrograms/train/011333_v0.pt,train,256
399,011503_v0.pt,011503,../data/augmented_spectrograms/train/011503_v0.pt,train,256
400,011504_v0.pt,011504,../data/augmented_spectrograms/train/011504_v0.pt,train,256
401,011505_v0.pt,011505,../data/augmented_spectrograms/train/011505_v0.pt,train,256
402,011508_v0.pt,011508,../data/augmented_spectrograms/train/011508_v0.pt,train,256
403,011544_v0.pt,011544,../data/augmented_spectrograms/train/011544_v0.pt,train,256
404,011638_v0.pt,011638,../data/augmented_spectrograms/train/011638_v0.pt,train,256
405,011671_v0.pt,011671,../data/augmented_spectrograms/train/011671_v0.pt,train,256
406,011672_v0.pt,011672,../data/augmented_spectrograms/train/011672_v0.pt,train,256
407,011673_v0.pt,011673,../data/augmented_spectrograms/train/011673_v0.pt,train,256
408,011674_v0.pt,011674,../data/augmented_spectrograms/train/011674_v0.pt,train,256
409,011675_v0.pt,011675,../data/augmented_spectrograms/train/011675_v0.pt,train,256
410,011679_v0.pt,011679,../data/augmented_spectrograms/train/011679_v0.pt,train,256
411,011681_v0.pt,011681,../data/augmented_spectrograms/train/011681_v0.pt,train,256
412,011682_v0.pt,011682,../data/augmented_spectrograms/train/011682_v0.pt,train,256
413,011683_v0.pt,011683,../data/augmented_spectrograms/train/011683_v0.pt,train,256
414,011763_v0.pt,011763,../data/augmented_spectrograms/train/011763_v0.pt,train,256
415,011764_v0.pt,011764,../data/augmented_spectrograms/train/011764_v0.pt,train,256
416,011765_v0.pt,011765,../data/augmented_spectrograms/train/011765_v0.pt,train,256
417,011766_v0.pt,011766,../data/augmented_spectrograms/train/011766_v0.pt,train,256
418,011767_v0.pt,011767,../data/augmented_spectrograms/train/011767_v0.pt,train,256
419,011768_v0.pt,011768,../data/augmented_spectrograms/train/011768_v0.pt,train,256
420,011769_v0.pt,011769,../data/augmented_spectrograms/train/011769_v0.pt,train,256
421,011770_v0.pt,011770,../data/augmented_spectrograms/train/011770_v0.pt,train,256
422,011771_v0.pt,011771,../data/augmented_spectrograms/train/011771_v0.pt,train,256
423,011772_v0.pt,011772,../data/augmented_spectrograms/train/011772_v0.pt,train,256
424,011773_v0.pt,011773,../data/augmented_spectrograms/train/011773_v0.pt,train,256
425,011774_v0.pt,011774,../data/augmented_spectrograms/train/011774_v0.pt,train,256
426,011776_v0.pt,011776,../data/augmented_spectrograms/train/011776_v0.pt,train,256
427,011777_v0.pt,011777,../data/augmented_spectrograms/train/011777_v0.pt,train,256
428,011778_v0.pt,011778,../data/augmented_spectrograms/train/011778_v0.pt,train,256
429,011779_v0.pt,011779,../data/augmented_spectrograms/train/011779_v0.pt,train,256
430,011780_v0.pt,011780,../data/augmented_spectrograms/train/011780_v0.pt,train,256
431,011781_v0.pt,011781,../data/augmented_spectrograms/train/011781_v0.pt,train,256
432,011783_v0.pt,011783,../data/augmented_spectrograms/train/011783_v0.pt,train,256
433,011784_v0.pt,011784,../data/augmented_spectrograms/train/011784_v0.pt,train,256
434,011786_v0.pt,011786,../data/augmented_spectrograms/train/011786_v0.pt,train,256
435,011787_v0.pt,011787,../data/augmented_spectrograms/train/011787_v0.pt,train,256
436,011788_v0.pt,011788,../data/augmented_spectrograms/train/011788_v0.pt,train,256
437,011790_v0.pt,011790,../data/augmented_spectrograms/train/011790_v0.pt,train,256
438,011791_v0.pt,011791,../data/augmented_spectrograms/train/011791_v0.pt,train,256
439,011792_v0.pt,011792,../data/augmented_spectrograms/train/011792_v0.pt,train,256
440,011793_v0.pt,011793,../data/augmented_spectrograms/train/011793_v0.pt,train,256
441,011795_v0.pt,011795,../data/augmented_spectrograms/train/011795_v0.pt,train,256
442,011803_v0.pt,011803,../data/augmented_spectrograms/train/011803_v0.pt,train,256
443,011818_v0.pt,011818,../data/augmented_spectrograms/train/011818_v0.pt,train,256
444,011839_v0.pt,011839,../data/augmented_spectrograms/train/011839_v0.pt,train,256
445,011861_v0.pt,011861,../data/augmented_spectrograms/train/011861_v0.pt,train,256
446,011862_v0.pt,011862,../data/augmented_spectrograms/train/011862_v0.pt,train,256
447,011916_v0.pt,011916,../data/augmented_spectrograms/train/011916_v0.pt,train,256
448,011917_v0.pt,011917,../data/augmented_spectrograms/train/011917_v0.pt,train,256
449,011920_v0.pt,011920,../data/augmented_spectrograms/train/011920_v0.pt,train,256
450,011921_v0.pt,011921,../data/augmented_spectrograms/train/011921_v0.pt,train,256
451,011922_v0.pt,011922,../data/augmented_spectrograms/train/011922_v0.pt,train,256
452,011937_v0.pt,011937,../data/augmented_spectrograms/train/011937_v0.pt,train,256
453,011942_v0.pt,011942,../data/augmented_spectrograms/train/011942_v0.pt,train,256
454,011946_v0.pt,011946,../data/augmented_spectrograms/train/011946_v0.pt,train,256
455,011947_v0.pt,011947,../data/augmented_spectrograms/train/011947_v0.pt,train,256
456,011951_v0.pt,011951,../data/augmented_spectrograms/train/011951_v0.pt,train,256
457,012045_v0.pt,012045,../data/augmented_spectrograms/train/012045_v0.pt,train,256
458,012046_v0.pt,012046,../data/augmented_spectrograms/train/012046_v0.pt,train,256
459,012047_v0.pt,012047,../data/augmented_spectrograms/train/012047_v0.pt,train,256
460,012048_v0.pt,012048,../data/augmented_spectrograms/train/012048_v0.pt,train,256
461,012049_v0.pt,012049,../data/augmented_spectrograms/train/012049_v0.pt,train,256
462,012050_v0.pt,012050,../data/augmented_spectrograms/train/012050_v0.pt,train,256
463,012051_v0.pt,012051,../data/augmented_spectrograms/train/012051_v0.pt,train,256
464,012052_v0.pt,012052,../data/augmented_spectrograms/train/012052_v0.pt,train,256
465,012053_v0.pt,012053,../data/augmented_spectrograms/train/012053_v0.pt,train,256
466,012058_v0.pt,012058,../data/augmented_spectrograms/train/012058_v0.pt,train,256
467,012059_v0.pt,012059,../data/augmented_spectrograms/train/012059_v0.pt,train,256
468,012060_v0.pt,012060,../data/augmented_spectrograms/train/012060_v0.pt,train,256
469,012064_v0.pt,012064,../data/augmented_spectrograms/train/012064_v0.pt,train,256
470,012065_v0.pt,012065,../data/augmented_spectrograms/train/012065_v0.pt,train,256
471,012067_v0.pt,012067,../data/augmented_spectrograms/train/012067_v0.pt,train,256
472,012109_v0.pt,012109,../data/augmented_spectrograms/train/012109_v0.pt,train,256
473,012146_v0.pt,012146,../data/augmented_spectrograms/train/012146_v0.pt,train,256
474,012147_v0.pt,012147,../data/augmented_spectrograms/train/012147_v0.pt,train,256
475,012173_v0.pt,012173,../data/augmented_spectrograms/train/012173_v0.pt,train,256
476,012188_v0.pt,012188,../data/augmented_spectrograms/train/012188_v0.pt,train,256
477,012346_v0.pt,012346,../data/augmented_spectrograms/train/012346_v0.pt,train,256
478,012348_v0.pt,012348,../data/augmented_spectrograms/train/012348_v0.pt,train,256
479,012349_v0.pt,012349,../data/augmented_spectrograms/train/012349_v0.pt,train,256
480,012350_v0.pt,012350,../data/augmented_spectrograms/train/012350_v0.pt,train,256
481,012351_v0.pt,012351,../data/augmented_spectrograms/train/012351_v0.pt,train,256
482,012352_v0.pt,012352,../data/augmented_spectrograms/train/012352_v0.pt,train,256
483,012355_v0.pt,012355,../data/augmented_spectrograms/train/012355_v0.pt,train,256
484,012390_v0.pt,012390,../data/augmented_spectrograms/train/012390_v0.pt,train,256
485,012394_v0.pt,012394,../data/augmented_spectrograms/train/012394_v0.pt,train,256
486,012482_v0.pt,012482,../data/augmented_spectrograms/train/012482_v0.pt,train,256
487,012484_v0.pt,012484,../data/augmented_spectrograms/train/012484_v0.pt,train,256
488,012485_v0.pt,012485,../data/augmented_spectrograms/train/012485_v0.pt,train,256
489,012486_v0.pt,012486,../data/augmented_spectrograms/train/012486_v0.pt,train,256
490,012487_v0.pt,012487,../data/augmented_spectrograms/train/012487_v0.pt,train,256
491,012488_v0.pt,012488,../data/augmented_spectrograms/train/012488_v0.pt,train,256
492,012489_v0.pt,012489,../data/augmented_spectrograms/train/012489_v0.pt,train,256
493,012508_v0.pt,012508,../data/augmented_spectrograms/train/012508_v0.pt,train,256
494,012513_v0.pt,012513,../data/augmented_spectrograms/train/012513_v0.pt,train,256
495,012514_v0.pt,012514,../data/augmented_spectrograms/train/012514_v0.pt,train,256
496,012521_v0.pt,012521,../data/augmented_spectrograms/train/012521_v0.pt,train,256
497,012526_v0.pt,012526,../data/augmented_spectrograms/train/012526_v0.pt,train,256
498,012527_v0.pt,012527,../data/augmented_spectrograms/train/012527_v0.pt,train,256
499,012530_v0.pt,012530,../data/augmented_spectrograms/train/012530_v0.pt,train,256
500,012531_v0.pt,012531,../data/augmented_spectrograms/train/012531_v0.pt,train,256
501,012537_v0.pt,012537,../data/augmented_spectrograms/train/012537_v0.pt,train,256
502,012551_v0.pt,012551,../data/augmented_spectrograms/train/012551_v0.pt,train,256
503,012552_v0.pt,012552,../data/augmented_spectrograms/train/012552_v0.pt,train,256
504,012654_v0.pt,012654,../data/augmented_spectrograms/train/012654_v0.pt,train,256
505,012690_v0.pt,012690,../data/augmented_spectrograms/train/012690_v0.pt,train,256
506,012691_v0.pt,012691,../data/augmented_spectrograms/train/012691_v0.pt,train,256
507,012737_v0.pt,012737,../data/augmented_spectrograms/train/012737_v0.pt,train,256
508,012985_v0.pt,012985,../data/augmented_spectrograms/train/012985_v0.pt,train,256
509,013191_v0.pt,013191,../data/augmented_spectrograms/train/013191_v0.pt,train,256
510,013197_v0.pt,013197,../data/augmented_spectrograms/train/013197_v0.pt,train,256
511,013199_v0.pt,013199,../data/augmented_spectrograms/train/013199_v0.pt,train,256
512,013201_v0.pt,013201,../data/augmented_spectrograms/train/013201_v0.pt,train,256
513,013218_v0.pt,013218,../data/augmented_spectrograms/train/013218_v0.pt,train,256
514,013325_v0.pt,013325,../data/augmented_spectrograms/train/013325_v0.pt,train,256
515,013328_v0.pt,013328,../data/augmented_spectrograms/train/013328_v0.pt,train,256
516,013362_v0.pt,013362,../data/augmented_spectrograms/train/013362_v0.pt,train,256
517,013378_v0.pt,013378,../data/augmented_spectrograms/train/013378_v0.pt,train,256
518,013474_v0.pt,013474,../data/augmented_spectrograms/train/013474_v0.pt,train,256
519,013537_v0.pt,013537,../data/augmented_spectrograms/train/013537_v0.pt,train,256
520,013538_v0.pt,013538,../data/augmented_spectrograms/train/013538_v0.pt,train,256
521,013539_v0.pt,013539,../data/augmented_spectrograms/train/013539_v0.pt,train,256
522,013556_v0.pt,013556,../data/augmented_spectrograms/train/013556_v0.pt,train,256
523,013561_v0.pt,013561,../data/augmented_spectrograms/train/013561_v0.pt,train,256
524,013562_v0.pt,013562,../data/augmented_spectrograms/train/013562_v0.pt,train,256
525,013566_v0.pt,013566,../data/augmented_spectrograms/train/013566_v0.pt,train,256
526,013571_v0.pt,013571,../data/augmented_spectrograms/train/013571_v0.pt,train,256
527,013578_v0.pt,013578,../data/augmented_spectrograms/train/013578_v0.pt,train,256
528,013591_v0.pt,013591,../data/augmented_spectrograms/train/013591_v0.pt,train,256
529,013668_v0.pt,013668,../data/augmented_spectrograms/train/013668_v0.pt,train,256
530,013706_v0.pt,013706,../data/augmented_spectrograms/train/013706_v0.pt,train,256
531,013707_v0.pt,013707,../data/augmented_spectrograms/train/013707_v0.pt,train,256
532,013708_v0.pt,013708,../data/augmented_spectrograms/train/013708_v0.pt,train,256
533,013709_v0.pt,013709,../data/augmented_spectrograms/train/013709_v0.pt,train,256
534,013710_v0.pt,013710,../data/augmented_spectrograms/train/013710_v0.pt,train,256
535,013711_v0.pt,013711,../data/augmented_spectrograms/train/013711_v0.pt,train,256
536,013735_v0.pt,013735,../data/augmented_spectrograms/train/013735_v0.pt,train,256
